Flow_ID,Node_ID,Protocol,Distance_m,RSRP_dBm,SINR_dB,Dur,RunTime,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,sMeanPktSz,dMeanPktSz,Rate,SrcRate,DstRate,Load,sTtl,dTtl,SrcWin,DstWin,TcpRtt,SynAck,AckDat,Offset,Loss,pLoss,Attack_Type,Attack_Tool,Label,Label_Binary
679,UE_2,tcp,235.5,-51.82,40.31,9.276,9.276,314,39,275,376640,3822,372818,98,1355.7,33.85,4.2,29.65,324829.67,64,64,131072,131072,0.0114,0.0057,0.0057,174,0,0,Benign,None,Benign,0
754,UE_2,tcp,235.5,-50.99,40.02,2.094,2.094,314,80,234,300077,8536,291541,106.7,1245.9,149.95,38.2,111.75,1146425.98,64,64,131072,131072,0.0216,0.0108,0.0108,509,0,0,Benign,None,Benign,0
1772,UE_4,udp,116.4,-40.2,51.41,0.233,0.233,4,3,1,297,247,50,82.3,49.5,17.17,12.88,4.29,10197.42,64,64,0,0,0,0,0,348,0,0,Benign,None,Benign,0
249,UE_1,tcp,146.1,-44.36,48.43,2.407,2.407,76,27,49,48414,5921,42493,219.3,867.2,31.57,11.22,20.36,160910.68,64,64,65535,65535,0.024,0.012,0.012,484,0,0,Benign,None,Benign,0
4778,UE_10,tcp,440.7,-54.55,39.53,51.3,51.3,21,17,4,825,665,160,39.1,40,0.41,0.33,0.08,128.65,64,64,512,16384,0.1627,0.0976,0.0651,128,0,0,SlowrateDoS,Slowloris,Malicious,1
3624,UE_8,udp,403.8,-51.2,40.15,0.552,0.552,856,856,0,797193,797193,0,931.3,0,1550.72,1550.72,0,11553521.74,64,0,0,0,0,0,0,0,685,80,UDPFlood,Hping3,Malicious,1
238,UE_1,tcp,146.1,-44.53,48.71,1.372,1.372,73,35,38,40729,7658,33071,218.8,870.3,53.21,25.51,27.7,237486.88,64,64,65535,65535,0.0296,0.0148,0.0148,361,0,0,Benign,None,Benign,0
3745,UE_8,udp,403.8,-52.05,41.22,0.311,0.311,693,693,0,414761,414761,0,598.5,0,2228.3,2228.3,0,10669093.25,64,0,0,0,0,0,0,0,554,80,UDPFlood,Hping3,Malicious,1
2140,UE_5,tcp,309,-52.35,40.75,10.929,10.929,865,97,768,1127488,6208,1121280,64,1460,79.15,8.88,70.27,825318.33,64,64,262144,262144,0.0211,0.0106,0.0106,241,0,0,Benign,None,Benign,0
1066,UE_3,udp,127.5,-42.12,51.36,5.41,5.41,189,94,95,30513,15303,15210,162.8,160.1,34.94,17.38,17.56,45120.89,64,64,0,0,0,0,0,309,0,0,Benign,None,Benign,0
1458,UE_3,udp,127.5,-42.04,51.86,5.066,5.066,228,114,114,40561,20212,20349,177.3,178.5,45.01,22.5,22.5,64052.11,64,64,0,0,0,0,0,423,1,0.05,Benign,None,Benign,0
2048,UE_5,tcp,309,-52.64,39.72,7.349,7.349,609,78,531,780252,4992,775260,64,1460,82.87,10.61,72.25,849369.44,64,64,262144,262144,0.0174,0.0087,0.0087,380,0,0,Benign,None,Benign,0
830,UE_2,tcp,235.5,-52.43,40.28,6.247,6.247,229,32,197,246797,3600,243197,112.5,1234.5,36.66,5.12,31.54,316051.86,64,64,131072,131072,0.0147,0.0074,0.0074,250,0,0,Benign,None,Benign,0
2036,UE_5,tcp,309,-53.01,39.94,5.715,5.715,523,48,475,696572,3072,693500,64,1460,91.51,8.4,83.11,975078.92,64,64,262144,262144,0.0196,0.0098,0.0098,402,1,0.05,Benign,None,Benign,0
235,UE_1,tcp,146.1,-44.49,48.42,3.656,3.656,73,21,52,68774,4876,63898,232.2,1228.8,19.97,5.74,14.22,150490.15,64,64,65535,65535,0.0425,0.0213,0.0213,234,0,0,Benign,None,Benign,0
2616,UE_6,tcp,321,-51.03,39.85,2.806,2.806,84,45,39,36983,21371,15612,474.9,400.3,29.94,16.04,13.9,105439.77,64,64,65535,65535,0.0333,0.0167,0.0167,311,1,0.05,Benign,None,Benign,0
3798,UE_8,udp,403.8,-52.38,40.44,0.313,0.313,857,857,0,780641,780641,0,910.9,0,2738.02,2738.02,0,19952485.62,64,0,0,0,0,0,0,0,686,80,UDPFlood,Hping3,Malicious,1
884,UE_2,tcp,235.5,-53.37,40.4,2.601,2.601,337,78,259,372438,9087,363351,116.5,1402.9,129.57,29.99,99.58,1145522.49,64,64,131072,131072,0.0251,0.0126,0.0126,252,0,0,Benign,None,Benign,0
1136,UE_3,udp,127.5,-41.79,50.94,1.212,1.212,102,51,51,17131,8293,8838,162.6,173.3,84.16,42.08,42.08,113075.91,64,64,0,0,0,0,0,341,1,0.05,Benign,None,Benign,0
964,UE_2,tcp,235.5,-52.49,41.27,7.725,7.725,324,70,254,311061,6083,304978,86.9,1200.7,41.94,9.06,32.88,322134.37,64,64,131072,131072,0.019,0.0095,0.0095,428,0,0,Benign,None,Benign,0
371,UE_1,tcp,146.1,-43.91,48.56,0.528,0.528,62,15,47,49923,2867,47056,191.1,1001.2,117.42,28.41,89.02,756409.09,64,64,65535,65535,0.0415,0.0208,0.0208,419,0,0,Benign,None,Benign,0
1343,UE_3,udp,127.5,-41.97,50.56,2.978,2.978,139,69,70,23941,11999,11942,173.9,170.6,46.68,23.17,23.51,64314.3,64,64,0,0,0,0,0,250,0,0,Benign,None,Benign,0
1184,UE_3,udp,127.5,-41.98,51.42,4.726,4.726,120,62,58,20324,10800,9524,174.2,164.2,25.39,13.12,12.27,34403.72,64,64,0,0,0,0,0,286,0,0,Benign,None,Benign,0
2118,UE_5,tcp,309,-52.96,40.16,7.268,7.268,741,57,684,1002288,3648,998640,64,1460,101.95,7.84,94.11,1103233.9,64,64,262144,262144,0.0182,0.0091,0.0091,425,1,0.05,Benign,None,Benign,0
276,UE_1,tcp,146.1,-44.93,48.99,4.425,4.425,54,24,30,37553,4649,32904,193.7,1096.8,12.2,5.42,6.78,67892.43,64,64,65535,65535,0.0172,0.0086,0.0086,511,1,0.05,Benign,None,Benign,0
4124,UE_9,tcp,409.2,-55.1,38.61,0.0057,0.0057,1,1,0,44,44,0,44,0,175.44,175.44,0,61754.39,52,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1656,UE_4,udp,116.4,-39.92,51.85,0.172,0.172,4,2,2,291,165,126,82.3,63,23.26,11.63,11.63,13534.88,64,64,0,0,0,0,0,414,0,0,Benign,None,Benign,0
3264,UE_7,tcp,413,-59.37,34.7,0.0517,0.0517,237,237,0,9480,9480,0,40,0,4584.14,4584.14,0,1466924.56,128,0,1024,0,0,0,0,0,237,100,SYNFlood,Hping3,Malicious,1
2611,UE_6,tcp,321,-51.41,39.83,2.592,2.592,81,32,49,44917,12067,32850,377.1,670.4,31.25,12.35,18.9,138632.72,64,64,65535,65535,0.0405,0.0203,0.0203,421,0,0,Benign,None,Benign,0
4399,UE_9,tcp,409.2,-54.88,39.08,0.0036,0.0036,1,1,0,44,44,0,44,0,277.78,277.78,0,97777.78,47,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1705,UE_4,udp,116.4,-40.74,52.64,0.187,0.187,3,2,1,195,144,51,72.2,50.5,16.04,10.7,5.35,8342.25,64,64,0,0,0,0,0,395,1,0.05,Benign,None,Benign,0
1478,UE_3,udp,127.5,-42.21,50.77,5.073,5.073,229,115,114,37365,19102,18263,166.1,160.2,45.14,22.67,22.47,58923.71,64,64,0,0,0,0,0,447,1,0.05,Benign,None,Benign,0
2865,UE_6,tcp,321,-51.3,39.36,1.073,1.073,70,45,25,36759,20534,16225,456.3,649,65.24,41.94,23.3,274065.24,64,64,65535,65535,0.0449,0.0225,0.0225,225,0,0,Benign,None,Benign,0
4593,UE_10,tcp,440.7,-53.93,38.43,37.99,37.99,26,19,7,917,637,280,33.5,40,0.68,0.5,0.18,193.1,64,64,512,16384,0.096,0.0576,0.0384,128,0,0,SlowrateDoS,Slowloris,Malicious,1
1279,UE_3,udp,127.5,-42.2,50.79,5.74,5.74,248,122,126,42225,21082,21143,172.8,167.8,43.21,21.25,21.95,58850.17,64,64,0,0,0,0,0,208,1,0.05,Benign,None,Benign,0
4294,UE_9,tcp,409.2,-54.8,38.82,0.0053,0.0053,1,1,0,44,44,0,44,0,188.68,188.68,0,66415.09,46,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1814,UE_4,udp,116.4,-39.47,52.04,0.055,0.055,5,4,1,438,374,64,93.6,63.9,90.91,72.73,18.18,63709.09,64,64,0,0,0,0,0,136,0,0,Benign,None,Benign,0
2311,UE_5,tcp,309,-54.18,39.55,4.94,4.94,734,91,643,944604,5824,938780,64,1460,148.58,18.42,130.16,1529723.08,64,64,262144,262144,0.0215,0.0108,0.0108,311,0,0,Benign,None,Benign,0
1694,UE_4,udp,116.4,-40.2,52.85,0.244,0.244,3,2,1,217,163,54,81.4,54.1,12.3,8.2,4.1,7114.75,64,64,0,0,0,0,0,485,0,0,Benign,None,Benign,0
4254,UE_9,tcp,409.2,-54.79,38.83,0.0022,0.0022,1,1,0,44,44,0,44,0,454.55,454.55,0,160000,57,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
3156,UE_7,tcp,413,-59.36,34.46,0.0854,0.0854,878,878,0,35120,35120,0,40,0,10281.03,10281.03,0,3289929.74,128,0,1024,0,0,0,0,0,878,100,SYNFlood,Hping3,Malicious,1
2868,UE_6,tcp,321,-51.17,39.23,3.285,3.285,67,20,47,34174,9964,24210,498.2,515.1,20.4,6.09,14.31,83224.35,64,64,65535,65535,0.0358,0.0179,0.0179,176,0,0,Benign,None,Benign,0
1586,UE_4,udp,116.4,-40,52.3,0.114,0.114,5,4,1,323,274,49,68.4,49.3,43.86,35.09,8.77,22666.67,64,64,0,0,0,0,0,484,0,0,Benign,None,Benign,0
2374,UE_5,tcp,309,-53.27,40.52,11.399,11.399,595,45,550,805880,2880,803000,64,1460,52.2,3.95,48.25,565579.44,64,64,262144,262144,0.0176,0.0088,0.0088,320,0,0,Benign,None,Benign,0
467,UE_1,tcp,146.1,-44.24,48.17,1.283,1.283,77,31,46,53283,5949,47334,191.9,1029,60.02,24.16,35.85,332240.06,64,64,65535,65535,0.0227,0.0114,0.0114,290,1,0.05,Benign,None,Benign,0
3233,UE_7,tcp,413,-60.58,33.68,0.0565,0.0565,878,878,0,35120,35120,0,40,0,15539.82,15539.82,0,4972743.36,128,0,1024,0,0,0,0,0,878,100,SYNFlood,Hping3,Malicious,1
2064,UE_5,tcp,309,-52.71,39.71,8.077,8.077,717,64,653,957476,4096,953380,64,1460,88.77,7.92,80.85,948348.15,64,64,262144,262144,0.0149,0.0075,0.0075,166,1,0.05,Benign,None,Benign,0
3660,UE_8,udp,403.8,-52.46,40.07,0.198,0.198,2051,2051,0,1325151,1325151,0,646.1,0,10358.59,10358.59,0,53541454.55,64,0,0,0,0,0,0,0,1641,80,UDPFlood,Hping3,Malicious,1
3037,UE_7,tcp,413,-59.99,33.52,0.0933,0.0933,913,913,0,36520,36520,0,40,0,9785.64,9785.64,0,3131404.07,128,0,1024,0,0,0,0,0,913,100,SYNFlood,Hping3,Malicious,1
4520,UE_10,tcp,440.7,-54.01,39.96,35.4,35.4,19,12,7,708,428,280,35.7,40,0.54,0.34,0.2,160,64,64,512,16384,0.2198,0.1319,0.0879,128,0,0,SlowrateDoS,Slowloris,Malicious,1
4299,UE_9,tcp,409.2,-55.39,38.87,0.0018,0.0018,1,1,0,44,44,0,44,0,555.56,555.56,0,195555.56,51,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
2215,UE_5,tcp,309,-53.47,40.83,12.542,12.542,884,97,787,1155228,6208,1149020,64,1460,70.48,7.73,62.75,736870.04,64,64,262144,262144,0.0153,0.0077,0.0077,242,1,0.05,Benign,None,Benign,0
781,UE_2,tcp,235.5,-52.36,40.72,4.767,4.767,200,48,152,189115,5453,183662,113.6,1208.3,41.96,10.07,31.89,317373.61,64,64,131072,131072,0.0288,0.0144,0.0144,502,0,0,Benign,None,Benign,0
4305,UE_9,tcp,409.2,-54.77,38.66,0.0054,0.0054,1,1,0,44,44,0,44,0,185.19,185.19,0,65185.19,55,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1491,UE_3,udp,127.5,-41.7,51.36,1.164,1.164,198,97,101,34257,16218,18039,167.2,178.6,170.1,83.33,86.77,235443.3,64,64,0,0,0,0,0,147,0,0,Benign,None,Benign,0
688,UE_2,tcp,235.5,-52.86,40.33,9.581,9.581,299,54,245,331706,5978,325728,110.7,1329.5,31.21,5.64,25.57,276969.84,64,64,131072,131072,0.0162,0.0081,0.0081,292,0,0,Benign,None,Benign,0
136,UE_1,tcp,146.1,-44.37,48.04,2.064,2.064,65,35,30,36428,7550,28878,215.7,962.6,31.49,16.96,14.53,141193.8,64,64,65535,65535,0.0382,0.0191,0.0191,356,0,0,Benign,None,Benign,0
4063,UE_9,tcp,409.2,-54.74,38.5,0.0017,0.0017,1,1,0,44,44,0,44,0,588.24,588.24,0,207058.82,52,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
2362,UE_5,tcp,309,-53.67,40.07,12.426,12.426,696,83,613,900292,5312,894980,64,1460,56.01,6.68,49.33,579618.22,64,64,262144,262144,0.0144,0.0072,0.0072,390,1,0.05,Benign,None,Benign,0
969,UE_2,tcp,235.5,-53.77,41.95,5.935,5.935,285,69,216,279095,6265,272830,90.8,1263.1,48.02,11.63,36.39,376202.19,64,64,131072,131072,0.0298,0.0149,0.0149,260,0,0,Benign,None,Benign,0
2023,UE_5,tcp,309,-52.82,39.67,10.209,10.209,555,100,455,670700,6400,664300,64,1460,54.36,9.8,44.57,525575.47,64,64,262144,262144,0.023,0.0115,0.0115,451,1,0.05,Benign,None,Benign,0
3824,UE_8,udp,403.8,-52.68,41.08,0.366,0.366,1089,1089,0,656449,656449,0,602.8,0,2975.41,2975.41,0,14348612.02,64,0,0,0,0,0,0,0,871,80,UDPFlood,Hping3,Malicious,1
1707,UE_4,udp,116.4,-41.16,52.76,0.185,0.185,5,4,1,391,342,49,85.6,48.7,27.03,21.62,5.41,16908.11,64,64,0,0,0,0,0,156,1,0.05,Benign,None,Benign,0
2964,UE_6,tcp,321,-52.97,39.86,2.284,2.284,68,42,26,29210,13423,15787,319.6,607.2,29.77,18.39,11.38,102311.73,64,64,65535,65535,0.0406,0.0203,0.0203,418,0,0,Benign,None,Benign,0
1918,UE_4,udp,116.4,-40.52,51.93,0.117,0.117,6,4,2,463,347,116,86.7,58.2,51.28,34.19,17.09,31658.12,64,64,0,0,0,0,0,490,0,0,Benign,None,Benign,0
1102,UE_3,udp,127.5,-42.21,50.83,1.215,1.215,276,137,139,47678,23728,23950,173.2,172.3,227.16,112.76,114.4,313929.22,64,64,0,0,0,0,0,210,0,0,Benign,None,Benign,0
2099,UE_5,tcp,309,-52.66,39.96,6.628,6.628,851,45,806,1179640,2880,1176760,64,1460,128.39,6.79,121.61,1423826.19,64,64,262144,262144,0.0171,0.0086,0.0086,167,1,0.05,Benign,None,Benign,0
3054,UE_7,tcp,413,-60.08,33.85,0.0322,0.0322,466,466,0,18640,18640,0,40,0,14472.05,14472.05,0,4631055.9,128,0,1024,0,0,0,0,0,466,100,SYNFlood,Hping3,Malicious,1
3453,UE_7,tcp,413,-60.24,34.36,0.0323,0.0323,510,510,0,20400,20400,0,40,0,15789.47,15789.47,0,5052631.58,128,0,1024,0,0,0,0,0,510,100,SYNFlood,Hping3,Malicious,1
4224,UE_9,tcp,409.2,-55.73,38.48,0.0029,0.0029,1,1,0,44,44,0,44,0,344.83,344.83,0,121379.31,54,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1894,UE_4,udp,116.4,-39.99,51.99,0.197,0.197,5,4,1,330,277,53,69.3,53.1,25.38,20.3,5.08,13401.02,64,64,0,0,0,0,0,370,0,0,Benign,None,Benign,0
4290,UE_9,tcp,409.2,-55,38.75,0.0035,0.0035,1,1,0,44,44,0,44,0,285.71,285.71,0,100571.43,47,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
825,UE_2,tcp,235.5,-52.77,40.18,4.702,4.702,354,51,303,389985,5054,384931,99.1,1270.4,75.29,10.85,64.44,663521.91,64,64,131072,131072,0.0106,0.0053,0.0053,205,0,0,Benign,None,Benign,0
446,UE_1,tcp,146.1,-44.1,48.67,1.033,1.033,53,16,37,42463,3358,39105,209.9,1056.9,51.31,15.49,35.82,328851.89,64,64,65535,65535,0.0236,0.0118,0.0118,362,0,0,Benign,None,Benign,0
4869,UE_10,tcp,440.7,-54.05,40.19,45.57,45.57,15,10,5,579,379,200,37.9,40,0.33,0.22,0.11,101.65,64,64,512,16384,0.0884,0.053,0.0354,128,0,0,SlowrateDoS,Slowloris,Malicious,1
2122,UE_5,tcp,309,-53.17,39.93,8.972,8.972,512,97,415,612108,6208,605900,64,1460,57.07,10.81,46.26,545794.03,64,64,262144,262144,0.0256,0.0128,0.0128,350,0,0,Benign,None,Benign,0
2430,UE_5,tcp,309,-53.24,39.36,7.737,7.737,726,71,655,960844,4544,956300,64,1460,93.83,9.18,84.66,993505.49,64,64,262144,262144,0.0235,0.0118,0.0118,257,1,0.05,Benign,None,Benign,0
1770,UE_4,udp,116.4,-40.74,52.97,0.115,0.115,4,3,1,286,224,62,74.8,61.6,34.78,26.09,8.7,19895.65,64,64,0,0,0,0,0,437,0,0,Benign,None,Benign,0
3173,UE_7,tcp,413,-59.05,33.93,0.0335,0.0335,729,729,0,29160,29160,0,40,0,21761.19,21761.19,0,6963582.09,128,0,1024,0,0,0,0,0,729,100,SYNFlood,Hping3,Malicious,1
851,UE_2,tcp,235.5,-52.55,40.99,5.585,5.585,311,43,268,345700,4107,341593,95.5,1274.6,55.68,7.7,47.99,495183.53,64,64,131072,131072,0.0154,0.0077,0.0077,481,1,0.05,Benign,None,Benign,0
4823,UE_10,tcp,440.7,-54.4,39.95,25.99,25.99,17,9,8,574,254,320,28.2,40,0.65,0.35,0.31,176.68,64,64,512,16384,0.1409,0.0845,0.0564,128,0,0,SlowrateDoS,Slowloris,Malicious,1
3598,UE_8,udp,403.8,-52.8,41.19,0.162,0.162,2397,2397,0,1337526,1337526,0,558,0,14796.3,14796.3,0,66050666.67,64,0,0,0,0,0,0,0,1918,80,UDPFlood,Hping3,Malicious,1
2497,UE_5,tcp,309,-52.37,40.71,9.487,9.487,769,83,686,1006872,5312,1001560,64,1460,81.06,8.75,72.31,849054.07,64,64,262144,262144,0.0236,0.0118,0.0118,157,0,0,Benign,None,Benign,0
2579,UE_6,tcp,321,-51.73,39.31,2.843,2.843,46,17,29,23653,5255,18398,309.1,634.4,16.18,5.98,10.2,66557.86,64,64,65535,65535,0.021,0.0105,0.0105,221,0,0,Benign,None,Benign,0
1863,UE_4,udp,116.4,-41.5,51.5,0.131,0.131,3,1,2,200,95,105,94.5,52.5,22.9,7.63,15.27,12213.74,64,64,0,0,0,0,0,242,0,0,Benign,None,Benign,0
4182,UE_9,tcp,409.2,-56.32,38.96,0.0059,0.0059,1,1,0,44,44,0,44,0,169.49,169.49,0,59661.02,52,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
627,UE_2,tcp,235.5,-52.1,41.33,2.234,2.234,364,61,303,398141,6210,391931,101.8,1293.5,162.94,27.31,135.63,1425751.12,64,64,131072,131072,0.0116,0.0058,0.0058,350,0,0,Benign,None,Benign,0
4295,UE_9,tcp,409.2,-55.16,38.34,0.0047,0.0047,2,1,1,84,44,40,44,40,425.53,212.77,212.77,142978.72,56,55,1024,0,0.0129,0,0,0,0,0,SYNScan,Nmap,Malicious,1
3049,UE_7,tcp,413,-58.79,34.22,0.0633,0.0633,363,363,0,14520,14520,0,40,0,5734.6,5734.6,0,1835071.09,128,0,1024,0,0,0,0,0,363,100,SYNFlood,Hping3,Malicious,1
348,UE_1,tcp,146.1,-44.6,47.68,3.91,3.91,57,34,23,25629,6412,19217,188.6,835.5,14.58,8.7,5.88,52437.85,64,64,65535,65535,0.0213,0.0107,0.0107,503,1,0.05,Benign,None,Benign,0
4119,UE_9,tcp,409.2,-56.24,38.67,0.0052,0.0052,2,1,1,84,44,40,44,40,384.62,192.31,192.31,129230.77,49,55,1024,0,0.0052,0,0,0,0,0,SYNScan,Nmap,Malicious,1
58,UE_1,tcp,146.1,-44.6,49.25,1.189,1.189,35,14,21,22062,2337,19725,166.9,939.3,29.44,11.77,17.66,148440.71,64,64,65535,65535,0.0203,0.0102,0.0102,310,1,0.05,Benign,None,Benign,0
4583,UE_10,tcp,440.7,-54.73,38.68,44.11,44.11,26,20,6,930,690,240,34.5,40,0.59,0.45,0.14,168.67,64,64,512,16384,0.1683,0.101,0.0673,128,0,0,SlowrateDoS,Slowloris,Malicious,1
3036,UE_7,tcp,413,-60.4,33.76,0.0784,0.0784,865,865,0,34600,34600,0,40,0,11033.16,11033.16,0,3530612.24,128,0,1024,0,0,0,0,0,865,100,SYNFlood,Hping3,Malicious,1
1575,UE_4,udp,116.4,-40.05,51.34,0.184,0.184,6,4,2,432,316,116,78.9,58.2,32.61,21.74,10.87,18782.61,64,64,0,0,0,0,0,436,0,0,Benign,None,Benign,0
453,UE_1,tcp,146.1,-44.94,48.13,1.383,1.383,68,13,55,65157,2600,62557,200,1137.4,49.17,9.4,39.77,376902.39,64,64,65535,65535,0.0222,0.0111,0.0111,473,0,0,Benign,None,Benign,0
513,UE_2,tcp,235.5,-53.04,42.07,3.628,3.628,347,69,278,342208,7079,335129,102.6,1205.5,95.64,19.02,76.63,754593.16,64,64,131072,131072,0.0107,0.0054,0.0054,208,0,0,Benign,None,Benign,0
4346,UE_9,tcp,409.2,-55.69,38.01,0.003,0.003,1,1,0,44,44,0,44,0,333.33,333.33,0,117333.33,47,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
2365,UE_5,tcp,309,-52.84,39.43,7.271,7.271,651,75,576,845760,4800,840960,64,1460,89.53,10.31,79.22,930557.01,64,64,262144,262144,0.0177,0.0089,0.0089,237,1,0.05,Benign,None,Benign,0
2852,UE_6,tcp,321,-51.22,39.63,2.413,2.413,53,30,23,19108,9045,10063,301.5,437.5,21.96,12.43,9.53,63350.19,64,64,65535,65535,0.0439,0.022,0.022,310,1,0.05,Benign,None,Benign,0
4133,UE_9,tcp,409.2,-55.35,38.59,0.0056,0.0056,1,1,0,44,44,0,44,0,178.57,178.57,0,62857.14,45,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
488,UE_1,tcp,146.1,-44.79,49.02,3.539,3.539,77,18,59,68851,4028,64823,223.8,1098.7,21.76,5.09,16.67,155639.45,64,64,65535,65535,0.0414,0.0207,0.0207,254,0,0,Benign,None,Benign,0
2593,UE_6,tcp,321,-51.09,39.08,2.057,2.057,66,44,22,26613,17402,9211,395.5,418.7,32.09,21.39,10.7,103502.19,64,64,65535,65535,0.0358,0.0179,0.0179,258,1,0.05,Benign,None,Benign,0
1647,UE_4,udp,116.4,-40.65,52.97,0.099,0.099,6,4,2,456,357,99,89.3,49.7,60.61,40.4,20.2,36848.48,64,64,0,0,0,0,0,183,0,0,Benign,None,Benign,0
2406,UE_5,tcp,309,-53.95,40.91,9.607,9.607,918,54,864,1264896,3456,1261440,64,1460,95.56,5.62,89.93,1053311.96,64,64,262144,262144,0.0122,0.0061,0.0061,210,0,0,Benign,None,Benign,0
2310,UE_5,tcp,309,-53.17,40.34,11.615,11.615,577,88,489,719572,5632,713940,64,1460,49.68,7.58,42.1,495615.67,64,64,262144,262144,0.0173,0.0087,0.0087,480,0,0,Benign,None,Benign,0
209,UE_1,tcp,146.1,-44.8,49.08,2.261,2.261,48,25,23,33596,5955,27641,238.2,1201.8,21.23,11.06,10.17,118871.3,64,64,65535,65535,0.0302,0.0151,0.0151,379,0,0,Benign,None,Benign,0
3607,UE_8,udp,403.8,-52.12,39.92,0.589,0.589,2339,2339,0,1392875,1392875,0,595.5,0,3971.14,3971.14,0,18918505.94,64,0,0,0,0,0,0,0,1871,80,UDPFlood,Hping3,Malicious,1
1254,UE_3,udp,127.5,-41.43,50.68,2.687,2.687,221,113,108,37074,19459,17615,172.2,163.1,82.25,42.05,40.19,110380.35,64,64,0,0,0,0,0,306,1,0.05,Benign,None,Benign,0
1976,UE_4,udp,116.4,-40.98,52.07,0.158,0.158,4,2,2,283,169,114,84.6,57.2,25.32,12.66,12.66,14329.11,64,64,0,0,0,0,0,306,0,0,Benign,None,Benign,0
4141,UE_9,tcp,409.2,-54.84,38.59,0.0045,0.0045,2,1,1,84,44,40,44,40,444.44,222.22,222.22,149333.33,51,55,1024,0,0.0129,0,0,0,0,0,SYNScan,Nmap,Malicious,1
1935,UE_4,udp,116.4,-40.74,51.21,0.241,0.241,4,2,2,245,143,102,71.3,51.1,16.6,8.3,8.3,8132.78,64,64,0,0,0,0,0,255,0,0,Benign,None,Benign,0
3050,UE_7,tcp,413,-59.07,33.74,0.0348,0.0348,353,353,0,14120,14120,0,40,0,10143.68,10143.68,0,3245977.01,128,0,1024,0,0,0,0,0,353,100,SYNFlood,Hping3,Malicious,1
3713,UE_8,udp,403.8,-52.65,41.58,0.273,0.273,589,589,0,392156,392156,0,665.8,0,2157.51,2157.51,0,11491750.92,64,0,0,0,0,0,0,0,471,80,UDPFlood,Hping3,Malicious,1
1546,UE_4,udp,116.4,-40.17,52.02,0.1,0.1,4,2,2,263,164,99,82,49.3,40,20,20,21040,64,64,0,0,0,0,0,147,1,0.05,Benign,None,Benign,0
2547,UE_6,tcp,321,-51.45,40.65,1.878,1.878,55,15,40,23720,6396,17324,426.4,433.1,29.29,7.99,21.3,101043.66,64,64,65535,65535,0.0316,0.0158,0.0158,368,1,0.05,Benign,None,Benign,0
1910,UE_4,udp,116.4,-39.73,52.16,0.217,0.217,4,3,1,334,284,50,94.6,50.4,18.43,13.82,4.61,12313.36,64,64,0,0,0,0,0,271,0,0,Benign,None,Benign,0
4446,UE_9,tcp,409.2,-55.24,39.61,0.0029,0.0029,2,1,1,84,44,40,44,40,689.66,344.83,344.83,231724.14,58,55,1024,0,0.0073,0,0,0,0,0,SYNScan,Nmap,Malicious,1
4500,UE_9,tcp,409.2,-55.51,39.86,0.0022,0.0022,1,1,0,44,44,0,44,0,454.55,454.55,0,160000,47,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
4596,UE_10,tcp,440.7,-54.65,38.65,33.98,33.98,21,15,6,722,482,240,32.1,40,0.62,0.44,0.18,169.98,64,64,512,16384,0.1253,0.0752,0.0501,128,0,0,SlowrateDoS,Slowloris,Malicious,1
2162,UE_5,tcp,309,-52.75,39.61,11.911,11.911,603,59,544,798016,3776,794240,64,1460,50.63,4.95,45.67,535985.9,64,64,262144,262144,0.0241,0.0121,0.0121,433,1,0.05,Benign,None,Benign,0
2642,UE_6,tcp,321,-51.64,40.36,2.984,2.984,65,24,41,30228,11335,18893,472.3,460.8,21.78,8.04,13.74,81040.21,64,64,65535,65535,0.0289,0.0145,0.0145,312,0,0,Benign,None,Benign,0
2894,UE_6,tcp,321,-52.61,39.36,1.444,1.444,89,44,45,49755,20082,29673,456.4,659.4,61.63,30.47,31.16,275650.97,64,64,65535,65535,0.0387,0.0194,0.0194,426,0,0,Benign,None,Benign,0
2475,UE_5,tcp,309,-52.68,39.01,8.856,8.856,741,58,683,1000892,3712,997180,64,1460,83.67,6.55,77.12,904148.15,64,64,262144,262144,0.0175,0.0088,0.0088,285,0,0,Benign,None,Benign,0
4875,UE_10,tcp,440.7,-55.04,38.8,48.71,48.71,21,14,7,743,463,280,33.1,40,0.43,0.29,0.14,122.03,64,64,512,16384,0.0909,0.0545,0.0364,128,0,0,SlowrateDoS,Slowloris,Malicious,1
